,Unnamed: 0,City,Country,Max Temp,% Humidity,% Cloudiness,Wind Speed,Lat,Lng
0,0,Oranjestad,AW,82.35,78,20,20.71,12.524,-70.027
1,1,Vostok,RU,63.5,35,78,7.4,46.4856,135.8833
2,2,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
3,3,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
4,4,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
5,5,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
6,6,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
7,7,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
8,8,Provideniya,RU,42.91,75,0,11.18,64.3833,-173.3
9,9,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
10,10,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
11,11,Ponta do sol,CV,73.18,79,16,15.68,17.1994,-25.0919
12,12,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
13,13,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
14,14,Tuktoyaktuk,CA,32.41,75,36,9.24,69.4541,-133.0374
15,15,Nantucket,US,61.0,94,0,4.61,41.2835,-70.0995
16,16,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
17,17,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
18,18,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
19,19,Worland,US,64.67,83,40,3.44,44.0169,-107.9554
20,20,College,US,73.58,20,40,11.5,64.8569,-147.8028
21,21,Vardo,NO,44.58,81,100,20.71,70.3705,31.1107
22,22,Kahului,US,76.84,90,75,5.01,20.8947,-156.47
23,23,Romny,RU,67.37,56,23,5.1,50.725,129.2894
24,24,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
25,25,Labytnangi,RU,44.26,40,100,4.83,66.6572,66.4183
26,26,Quepos,CR,76.42,91,100,5.17,9.4236,-84.1652
27,27,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
28,28,Hilo,US,87.28,86,100,4.61,19.7297,-155.09
29,29,Guerrero negro,MX,63.7,82,10,22.01,27.9769,-114.0611
30,30,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
31,31,Tuktoyaktuk,CA,32.41,75,36,9.24,69.4541,-133.0374
32,32,Victoria,SC,80.06,78,100,8.34,-4.6167,55.45
33,33,Necochea,AR,47.43,71,19,7.52,-38.5473,-58.7368
34,34,Nantucket,US,61.0,94,0,4.61,41.2835,-70.0995
35,35,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
36,36,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
37,37,Skibbereen,IE,55.11,95,100,6.64,51.55,-9.2667
38,38,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
39,39,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
40,40,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
41,41,Broome,AU,78.75,41,20,9.22,-17.9667,122.2333
42,42,Lompoc,US,77.77,85,100,21.99,34.6391,-120.4579
43,43,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
44,44,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
45,45,Hasaki,JP,63.0,87,100,21.97,35.7333,140.8333
46,46,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
47,47,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
48,48,Mahebourg,MU,69.26,79,40,9.82,-20.4081,57.7
49,49,Hamilton,BM,77.04,89,100,24.16,32.2915,-64.778
50,50,Pisco,PE,65.01,77,14,8.05,-13.7,-76.2167
51,51,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
52,52,Valmiera,LV,49.41,94,51,3.76,57.5411,25.4275
53,53,Puerto leguizamo,CO,73.83,94,100,0.98,-0.1934,-74.7819
54,54,Ikryanoye,RU,66.18,47,100,6.31,46.0932,47.7308
55,55,Provideniya,RU,42.91,75,0,11.18,64.3833,-173.3
56,56,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
57,57,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
58,58,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
59,59,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
60,60,San patricio,MX,78.91,73,40,9.22,19.2167,-104.7
61,61,Troitskoye,RU,49.39,77,79,7.72,52.9821,84.6757
62,62,Quepos,CR,76.42,91,100,5.17,9.4236,-84.1652
63,63,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
64,64,Osmanabad,IN,82.35,50,100,12.48,18.1667,76.05
65,65,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
66,66,Provost,CA,61.72,43,100,17.49,52.3501,-110.2683
67,67,Stokmarknes,NO,42.78,75,100,14.97,68.5646,14.9108
68,68,Presidencia roque saenz pena,AR,64.2,99,100,4.34,-26.7852,-60.4388
69,69,Chokurdakh,RU,55.17,33,0,11.01,70.6333,147.9167
70,70,Leningradskiy,RU,35.98,75,66,10.27,69.3833,178.4167
71,71,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
72,72,Providencia,MX,90.21,51,12,9.46,28.7167,-111.5833
73,73,Kavieng,PG,84.36,66,14,3.67,-2.5744,150.7967
74,74,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
75,75,Bonthe,SL,77.23,88,100,6.73,7.5264,-12.505
76,76,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
77,77,Guerrero negro,MX,63.7,82,10,22.01,27.9769,-114.0611
78,78,Ilulissat,GL,41.02,36,0,16.11,69.2167,-51.1
79,79,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
80,80,Tilichiki,RU,47.16,81,99,8.75,60.4667,166.1
81,81,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
82,82,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
83,83,New norfolk,AU,49.5,84,98,8.01,-42.7826,147.0587
84,84,Hoopstad,ZA,46.56,64,0,6.89,-27.8327,25.9083
85,85,New norfolk,AU,49.5,84,98,8.01,-42.7826,147.0587
86,86,San joaquin,BO,74.48,46,8,4.0,-16.3829,-58.3947
87,87,Bowen,AU,77.68,68,100,4.52,-20.0167,148.2333
88,88,Saquarema,BR,63.16,78,0,10.94,-22.92,-42.5103
89,89,Xinan,CN,71.42,99,100,3.2,26.72,119.8556
90,90,Moussoro,TD,86.25,37,82,4.83,13.6408,16.4901
91,91,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
92,92,Cayenne,GF,81.09,1,100,2.3,4.9333,-52.3333
93,93,Victoria,SC,80.06,78,100,8.34,-4.6167,55.45
94,94,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
95,95,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
96,96,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
97,97,Port blair,IN,77.04,94,100,3.44,11.6667,92.75
98,98,Norman wells,CA,49.73,52,100,6.51,65.282,-126.8329
99,99,Khabary,RU,47.95,60,8,5.88,53.6259,79.5345
100,100,Kaeo,NZ,69.33,69,5,2.71,-35.1,173.7833
101,101,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
102,102,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
103,103,Palora,EC,65.68,99,97,2.21,-1.7,-77.9333
104,104,Ribeira grande,PT,65.16,94,81,11.72,38.5167,-28.7
105,105,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
106,106,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
107,107,Heinola,FI,42.01,86,1,4.83,61.2056,26.0381
108,108,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
109,109,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
110,110,Sola,VU,81.28,75,29,18.92,-13.8833,167.55
111,111,San carlos de bariloche,AR,40.37,81,94,20.6,-41.1456,-71.3082
112,112,Norwood,CA,63.43,53,100,4.29,44.3834,-77.9828
113,113,Hamilton,BM,77.04,89,100,24.16,32.2915,-64.778
114,114,Nikolskoye,RU,51.8,94,100,4.43,59.7035,30.7861
115,115,Shellbrook,CA,55.26,57,55,9.22,53.2168,-106.4011
116,116,Mukdahan,TH,84.2,70,100,12.01,16.5833,104.5
117,117,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
118,118,Xiaoweizhai,CN,70.63,86,100,3.89,26.1903,107.5125
119,119,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
120,120,Quelimane,MZ,65.03,96,86,5.41,-17.8786,36.8883
121,121,Cockburn town,BS,81.18,83,100,12.26,24.0333,-74.5167
122,122,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
123,123,Yurimaguas,PE,73.96,87,100,0.16,-5.9,-76.0833
124,124,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
125,125,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
126,126,Boddam,GB,48.58,87,82,1.57,57.4667,-1.7833
127,127,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
128,128,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
129,129,Vardo,NO,44.58,81,100,20.71,70.3705,31.1107
130,130,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
131,131,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
132,132,Eirunepe,BR,73.76,93,89,2.01,-6.6603,-69.8736
133,133,Padang,ID,84.25,66,97,0.78,-0.9492,100.3543
134,134,Bethel,US,64.9,72,0,0.0,41.3712,-73.414
135,135,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
136,136,Tabou,CI,77.04,87,100,5.68,4.423,-7.3528
137,137,Berlevag,NO,44.55,87,100,16.11,70.8578,29.0864
138,138,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
139,139,Lodeynoye pole,RU,48.94,97,100,5.59,60.726,33.5531
140,140,Port macquarie,AU,68.9,42,0,12.53,-31.4333,152.9167
141,141,East london,ZA,61.0,79,9,12.19,-33.0153,27.9116
142,142,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
143,143,Cidreira,BR,62.4,97,100,8.19,-30.1811,-50.2056
144,144,Chokurdakh,RU,55.17,33,0,11.01,70.6333,147.9167
145,145,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
146,146,Georgetown,SH,78.01,69,34,10.38,-7.9333,-14.4167
147,147,Katsuura,JP,64.42,91,100,24.45,35.1333,140.3
148,148,Lebu,CL,50.92,88,100,4.12,-37.6167,-73.65
149,149,Ribeira grande,PT,65.16,94,81,11.72,38.5167,-28.7
150,150,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
151,151,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
152,152,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
153,153,Yulara,AU,57.38,52,56,11.21,-25.2406,130.9889
154,154,Upernavik,GL,29.12,81,1,9.82,72.7868,-56.1549
155,155,Cayenne,GF,81.09,1,100,2.3,4.9333,-52.3333
156,156,Nome,US,71.11,34,0,14.97,64.5011,-165.4064
157,157,Ilulissat,GL,41.02,36,0,16.11,69.2167,-51.1
158,158,Tuktoyaktuk,CA,32.41,75,36,9.24,69.4541,-133.0374
159,159,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
160,160,Norman wells,CA,49.73,52,100,6.51,65.282,-126.8329
161,161,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
162,162,Bambous virieux,MU,69.22,79,54,9.48,-20.3428,57.7575
163,163,Kolondieba,ML,81.03,52,100,9.19,11.0882,-6.8926
164,164,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
165,165,Cacule,BR,58.91,70,6,4.38,-14.5033,-42.2222
166,166,Carnarvon,AU,70.34,51,0,6.35,-24.8667,113.6333
167,167,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
168,168,Ati,TD,85.64,38,87,7.7,13.2154,18.3353
169,169,Hithadhoo,MV,82.47,70,82,4.0,-0.6,73.0833
170,170,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
171,171,Ponta do sol,CV,73.18,79,16,15.68,17.1994,-25.0919
172,172,Dallas,US,86.65,65,0,14.97,32.7668,-96.7836
173,173,San andres del rabanedo,ES,55.76,57,0,3.44,42.6117,-5.6167
174,174,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
175,175,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
176,176,Castro,CL,47.68,93,100,20.71,-42.4721,-73.7732
177,177,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
178,178,Yar-sale,RU,41.04,52,100,3.71,66.8333,70.8333
179,179,Begowal,IN,94.28,11,5,6.85,31.6167,75.5167
180,180,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
181,181,Katobu,ID,84.22,70,94,3.09,-4.9408,122.5276
182,182,Ust-tsilma,RU,54.84,39,6,7.7,65.441,52.1498
183,183,Nikolskoye,RU,51.8,94,100,4.43,59.7035,30.7861
184,184,Buala,SB,82.83,75,100,8.93,-8.145,159.5921
185,185,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
186,186,Guerrero negro,MX,63.7,82,10,22.01,27.9769,-114.0611
187,187,Redencao,BR,72.27,98,100,3.22,-4.2258,-38.7306
188,188,Yumen,CN,73.89,20,46,9.44,40.2833,97.2
189,189,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
190,190,Tunceli,TR,62.83,31,0,3.85,39.1083,39.5471
191,191,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
192,192,Farafangana,MG,66.51,89,28,5.39,-22.8167,47.8333
193,193,Constitucion,MX,75.13,36,100,10.0,23.9912,-104.6749
194,194,La ronge,CA,54.0,47,19,7.83,55.1001,-105.2842
195,195,Akyab,MM,82.78,75,58,5.64,20.15,92.9
196,196,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
197,197,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
198,198,Rockport,US,83.05,85,75,17.27,28.0206,-97.0544
199,199,Hilo,US,87.28,86,100,4.61,19.7297,-155.09
200,200,Carballo,ES,62.29,85,100,7.52,43.213,-8.691
201,201,Port alfred,ZA,54.18,91,8,11.41,-33.5906,26.891
202,202,Dunedin,NZ,56.98,63,0,4.56,-45.8742,170.5036
203,203,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
204,204,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
205,205,Barrow,US,30.22,80,100,21.85,71.2906,-156.7887
206,206,Lamar,US,76.64,94,0,5.75,33.6668,-95.5836
207,207,Presidencia roque saenz pena,AR,64.2,99,100,4.34,-26.7852,-60.4388
208,208,Bealanana,MG,51.85,98,14,3.85,-14.55,48.7333
209,209,Naryan-mar,RU,55.36,41,35,10.42,67.6713,53.087
210,210,Sovetskiy,RU,47.39,50,2,4.14,61.3614,63.5842
211,211,Barcelos,BR,74.05,92,91,1.19,-0.9747,-62.9242
212,212,Dubbo,AU,48.33,81,100,13.8,-32.25,148.6167
213,213,Urambo,TZ,57.72,64,73,4.65,-5.0667,32.05
214,214,Castro,CL,47.68,93,100,20.71,-42.4721,-73.7732
215,215,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
216,216,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
217,217,Bandar-e lengeh,IR,84.92,63,0,2.19,26.5579,54.8807
218,218,Souillac,MU,71.26,80,21,8.57,-20.5167,57.5167
219,219,Clyde river,CA,30.43,89,15,4.0,70.4692,-68.5914
220,220,Laguna,BR,61.99,94,100,8.12,-28.4825,-48.7808
221,221,Portland,AU,51.78,69,79,16.15,-38.3333,141.6
222,222,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
223,223,Saskylakh,RU,37.47,57,100,5.3,71.9167,114.0833
224,224,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
225,225,Chifeng,CN,52.97,79,100,18.81,42.2683,118.9636
226,226,Aswan,EG,85.93,20,11,10.07,24.0934,32.907
227,227,Davila,PH,85.6,73,73,14.63,18.4726,120.5763
228,228,Charters towers,AU,77.25,59,100,2.68,-20.1,146.2667
229,229,Atar,MR,87.98,15,100,11.3,20.5169,-13.0499
230,230,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
231,231,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
232,232,Saint-francois,GP,80.56,100,32,17.58,16.2526,-61.2741
233,233,Nikolskoye,RU,51.8,94,100,4.43,59.7035,30.7861
234,234,Magadan,RU,69.53,81,99,8.46,59.5667,150.8
235,235,New ulm,US,63.5,89,100,5.75,44.3125,-94.4605
236,236,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
237,237,Nanortalik,GL,43.34,78,100,4.16,60.1432,-45.2371
238,238,Chipinge,ZW,49.24,95,46,3.83,-20.1883,32.6236
239,239,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
240,240,Kholmsk,RU,53.65,57,0,4.61,47.0511,142.0569
241,241,Hilo,US,87.28,86,100,4.61,19.7297,-155.09
242,242,Arlit,NE,87.71,10,7,12.1,18.7369,7.3853
243,243,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
244,244,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
245,245,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
246,246,Qaanaaq,GL,25.81,78,81,5.55,77.484,-69.3632
247,247,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
248,248,Yulara,AU,57.38,52,56,11.21,-25.2406,130.9889
249,249,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
250,250,Atuona,PF,78.48,72,13,15.35,-9.8,-139.0333
251,251,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
252,252,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
253,253,Poum,NC,77.95,70,0,16.8,-20.2333,164.0167
254,254,Lebu,CL,50.92,88,100,4.12,-37.6167,-73.65
255,255,La palma,PA,77.68,89,100,4.14,8.4028,-78.1453
256,256,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
257,257,Sawakin,SD,83.84,44,1,4.45,19.1059,37.3321
258,258,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
259,259,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
260,260,Tura,RU,52.16,35,49,5.55,64.2833,100.25
261,261,Bathsheba,BB,79.48,81,12,19.48,13.2167,-59.5167
262,262,Kieta,PG,85.05,66,80,4.34,-6.2167,155.6333
263,263,Hilo,US,87.28,86,100,4.61,19.7297,-155.09
264,264,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
265,265,Pineville,US,84.09,71,75,5.75,31.3224,-92.4343
266,266,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
267,267,Okhotsk,RU,51.62,69,16,8.9,59.3833,143.3
268,268,Grindavik,IS,43.9,65,75,11.5,63.8424,-22.4338
269,269,Castro,CL,47.68,93,100,20.71,-42.4721,-73.7732
270,270,Hamilton,BM,77.04,89,100,24.16,32.2915,-64.778
271,271,Kanniyakumari,IN,79.83,84,100,15.43,8.0833,77.5667
272,272,Snyder,US,91.74,14,0,5.75,32.7179,-100.9176
273,273,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
274,274,Genhe,CN,68.41,28,13,4.52,50.7833,121.5167
275,275,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
276,276,Richards bay,ZA,64.38,80,100,5.01,-28.783,32.0377
277,277,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
278,278,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
279,279,Cape town,ZA,64.11,51,4,3.67,-33.9258,18.4232
280,280,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
281,281,Praya,ID,85.86,70,20,3.44,-8.7054,116.2704
282,282,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
283,283,Geraldton,AU,61.21,41,0,19.57,-28.7667,114.6
284,284,Sao filipe,CV,75.6,74,2,15.12,14.8961,-24.4956
285,285,Norman wells,CA,49.73,52,100,6.51,65.282,-126.8329
286,286,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
287,287,Hermanus,ZA,62.02,49,11,7.2,-34.4187,19.2345
288,288,Atar,MR,87.98,15,100,11.3,20.5169,-13.0499
289,289,Hobart,AU,49.86,76,75,26.46,-42.8794,147.3294
290,290,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
291,291,Jamestown,SH,64.02,71,0,3.65,-15.9387,-5.7168
292,292,Taltal,CL,60.58,77,1,4.0,-25.4,-70.4833
293,293,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
294,294,Tolyatti,RU,55.8,96,100,4.9,53.5303,49.3461
295,295,Tual,ID,82.47,75,28,8.55,-5.6667,132.75
296,296,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
297,297,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
298,298,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
299,299,Erenhot,CN,59.09,43,5,2.57,43.6475,111.9767
300,300,Am timan,TD,80.74,62,51,8.46,11.0297,20.2827
301,301,Abha,SA,59.25,55,0,0.0,18.2164,42.5053
302,302,Albany,AU,54.82,77,100,5.99,-35.0169,117.8917
303,303,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
304,304,Busselton,AU,58.06,61,100,10.22,-33.65,115.3333
305,305,Ponta do sol,CV,73.18,79,16,15.68,17.1994,-25.0919
306,306,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
307,307,Kapaa,US,82.38,70,0,10.36,22.0752,-159.319
308,308,Lima,PE,63.9,81,0,9.22,-12.0432,-77.0282
309,309,Tabas,IR,79.2,14,0,4.9,33.5959,56.9244
310,310,Atambua,ID,83.57,59,45,1.54,-9.1061,124.8925
311,311,Mandalgovi,MN,56.84,47,100,22.46,45.7625,106.2708
312,312,Santa rosa,AR,47.98,66,0,6.85,-36.6167,-64.2833
313,313,Butaritari,KI,82.24,71,69,12.84,3.0707,172.7902
314,314,Festus,US,76.75,72,100,5.93,38.2206,-90.396
315,315,Leningradskiy,RU,35.98,75,66,10.27,69.3833,178.4167
316,316,Theodoriana,GR,64.06,77,26,3.85,39.4356,21.21
317,317,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
318,318,Khatanga,RU,32.63,77,100,7.38,71.9667,102.5
319,319,Maningrida,AU,87.57,46,97,8.34,-12.0667,134.2667
320,320,Hasaki,JP,63.0,87,100,21.97,35.7333,140.8333
321,321,El rosario,SV,77.11,94,40,3.44,13.4978,-89.0297
322,322,East london,ZA,61.0,79,9,12.19,-33.0153,27.9116
323,323,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
324,324,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
325,325,Vaini,TO,75.96,79,45,7.43,-21.2,-175.2
326,326,Baker city,US,52.59,81,0,6.91,44.7749,-117.8344
327,327,Juigalpa,NI,77.05,83,100,3.31,12.1063,-85.3645
328,328,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
329,329,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
330,330,Tuktoyaktuk,CA,32.41,75,36,9.24,69.4541,-133.0374
331,331,Bac lieu,VN,85.59,68,6,10.45,9.285,105.7244
332,332,Half moon bay,US,76.03,85,100,13.8,37.4636,-122.4286
333,333,Torbay,CA,48.27,70,75,11.5,47.6666,-52.7314
334,334,Bluff,NZ,55.8,71,4,6.76,-46.6,168.3333
335,335,Mahebourg,MU,69.26,79,40,9.82,-20.4081,57.7
336,336,Pampa,US,88.75,57,0,10.36,35.5362,-100.9599
337,337,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
338,338,Severo-kurilsk,RU,46.83,81,80,2.08,50.6789,156.125
339,339,Mahebourg,MU,69.26,79,40,9.82,-20.4081,57.7
340,340,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
341,341,Saint-philippe,RE,71.19,66,55,7.25,-21.3585,55.7679
342,342,Tasiilaq,GL,39.36,62,5,4.43,65.6145,-37.6368
343,343,Dikson,RU,30.94,91,100,12.1,73.5069,80.5464
344,344,Geraldton,CA,47.82,92,91,4.65,49.7267,-86.9484
345,345,Hasaki,JP,63.0,87,100,21.97,35.7333,140.8333
346,346,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
347,347,Catamarca,AR,52.77,66,35,1.99,-28.4696,-65.7852
348,348,Lebu,CL,50.92,88,100,4.12,-37.6167,-73.65
349,349,Cartagena,CO,83.82,79,75,3.44,10.3997,-75.5144
350,350,Thompson,CA,56.97,61,89,0.98,55.7435,-97.8558
351,351,Severo-kurilsk,RU,46.83,81,80,2.08,50.6789,156.125
352,352,Dingle,IE,55.42,94,100,3.74,52.1408,-10.2689
353,353,Samarai,PG,81.95,77,96,12.12,-10.6167,150.6667
354,354,Mar del plata,AR,48.09,90,100,5.75,-38.0023,-57.5575
355,355,Yellowknife,CA,73.56,25,79,17.0,62.456,-114.3525
356,356,Baherden,TM,82.18,14,0,5.55,38.4362,57.4316
357,357,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
358,358,Punta arenas,CL,44.71,61,75,13.8,-53.15,-70.9167
359,359,Hellvik,NO,52.77,80,34,1.99,59.9156,5.781
360,360,Avarua,CK,80.65,78,40,13.8,-21.2078,-159.775
361,361,Esperance,AU,53.44,67,100,6.8,-33.8667,121.9
362,362,Beni suef,EG,77.4,50,1,7.85,29.0731,31.0979
363,363,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
364,364,Altay,CN,53.8,58,16,1.14,47.8667,88.1167
365,365,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
366,366,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
367,367,Arraial do cabo,BR,69.06,66,0,17.34,-22.9661,-42.0278
368,368,Bambous virieux,MU,69.22,79,54,9.48,-20.3428,57.7575
369,369,Vrangel,RU,52.9,74,100,15.08,42.7297,133.0839
370,370,Bonfim,BR,75.27,91,100,3.49,3.0833,-59.95
371,371,Bull savanna,JM,76.26,91,63,10.56,17.8868,-77.5902
372,372,Kodiak,US,56.71,72,0,11.5,57.79,-152.4072
373,373,Xai-xai,MZ,69.58,68,89,18.28,-25.0519,33.6442
374,374,Puerto ayora,EC,70.56,96,100,4.0,-0.7393,-90.3518
375,375,Jaciara,BR,70.54,52,6,2.86,-15.9653,-54.9683
376,376,Khatanga,RU,32.63,77,100,7.38,71.9667,102.5
377,377,Longyearbyen,SJ,44.44,87,40,3.44,78.2186,15.6401
378,378,Lodeynoye pole,RU,48.94,97,100,5.59,60.726,33.5531
379,379,Tolon,GR,75.33,48,87,3.44,37.5202,22.8586
380,380,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
381,381,Ushuaia,AR,47.86,49,75,17.27,-54.8,-68.3
382,382,Petropavlovka,RU,64.78,59,100,7.2,50.6114,105.3196
383,383,Katangli,RU,61.61,49,49,5.57,51.7102,143.2326
384,384,Krasnoselkup,RU,37.87,47,8,8.16,65.7,82.4667
385,385,Arauco,CL,52.59,98,100,3.56,-37.2463,-73.3175
386,386,Rikitea,PF,73.31,79,62,19.06,-23.1203,-134.9692
387,387,Behbahan,IR,88.66,13,1,3.65,30.5959,50.2417
388,388,Bredasdorp,ZA,54.66,61,3,3.98,-34.5322,20.0403
